id,date,text,views,forwards,media,link,text_length,emoji_count,has_hashtag,has_link,topics
9542,2026-05-06 03:38:27+00:00,"**Утреннее чтиво**

💰 Национальная валюта укрепилась по итогам прошедших торгов (05.05.2026), завершив сессию на отметке 464,63 ₸ (-0,10%) за $, при объёме операций 318 млн USD.

🇷🇺 По отношению к российскому рублю курс сложился на уровне 6,15 ₸ (-0,32%), при этом объём торгов достиг 4 104 млн RUB.

💶 Обменный курс EUR/KZT составил 543,15 ₸ (-0,13%), а объём торгов достиг 687 тыс EUR.

🐉 По юаню биржевые торги закрылись на отметке 67,90 ₸ (-0,24%), с проведенным объёмом торгов 7 млн CNY.

#УтреннееЧтиво 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",12175,2,,https://t.me/tengenomika/9542,552,4,True,True,['валюта']
9541,2026-05-05 10:44:53+00:00,,12433,10,,https://t.me/tengenomika/9541,0,0,False,False,['прочее']
9540,2026-05-05 10:44:53+00:00,,12240,10,,https://t.me/tengenomika/9540,0,0,False,False,['прочее']
9539,2026-05-05 10:44:53+00:00,"**Общее страхование: кто реально эффективен и устойчив**
 
В страховании важно то, насколько компания умеет превращать капитал в прибыль, насколько тяжелые у нее выплаты относительно собранных премий, и насколько прочна подушка устойчивости, чтобы выдержать стресс __(резкий рост выплат, рыночную волатильность, крупные страховые события)__. 

Поэтому рассмотрим более широкий набор показателей как **композитный индекс, который объединяет: размерность, эффективность, качество риска и устойчивость**.

Методология:
▫️**Индекс размерности** отражает долю компании в активах и долю в чистых страховых премиях рынка отрасли: совместить баланс и реальный портфель риска, который компания удерживает. 
▫️**Индекс эффективности** строится на рентабельности капитала __(или ROE)__. 
▫️**Индекс качества риска** основан на доле чистых выплат в чистых премиях: чем меньше выплат, тем выше качество риска. 
▫️**Индекс устойчивости**: НМП __(или маржа платежеспособности)__, НДВА __(достаточность высоколиквидных активов)__ и максимальная загрузка лимита диверсификации активов. 

▪️По итогам первого квартала 2026 года **рынок общего страхования составляет 1,7 трлн тенге**, или около 41,1% от общего рынка страхования. 

__Соответственно картина: лидеры по масштабу не всегда лидеры по эффективности, а самые устойчивые не всегда самые крупные. __

**Итоговый композитный рейтинг** выглядит так:

1️⃣ **АО СК «Евразия»** – композитный индекс 64,7 пункта. Номер один - сочетает крупную долю рынка с приемлемым уровнем качества риска и достаточной нормативной подушкой: когда лидерство подтверждается не только размером.

2️⃣ **АО ДО НБК СК «Халык»** – 49,2 пункта. Масштаб и портфель у него очень большие для сегмента, но в показателях качества риска и устойчивости видно, что запас комфорта не максимальный – это сильный игрок, которому важно держать дисциплину в риске и капитале.

3️⃣ **АО СК «ТрансОйл»** – 47,7 пункта. За счет эффективности и качества риска, но: малый масштаб делает показатели более чувствительными к отдельным событиям и структуре портфеля.

4️⃣ **АО СК «Sinoasia B&R»** – 45,2 пункта. Высокая эффективность и хорошее качество риска поддерживают ее позиции даже при умеренной размерности.

5️⃣ **АО СК «НОМАД Иншуранс»** – 44,4 пункта. За счет сочетания сильной эффективности и качественного риск-профиля.
 
Теперь коротко о двух важных частных наблюдениях: 
▫️Во-первых, максимальный индекс устойчивости в сегменте у АО СК «Виктория»__(индекс устойчивости - 71,2 пункта)__. У компании высокий запас по платежеспособности и сильная ликвидная подушка. Но она не становится лидером композитного рейтинга, потому что ее размерность в сегменте невысока.
▫️Во-вторых, наличие крупного портфеля не гарантирует комфортного качества риска: у некоторых крупных игроков нагрузка чистых выплат на чистые премии заметно выше, чем у части средних компаний.

▪️В нижней части рейтинга оказались **компании, у которых одновременно слабее либо эффективность, либо качество риска, либо устойчивость**. 

Это выглядит так:
▫️АО СК «Cентрас Иншуранс» – индекс 4,8 пункта. Из-за слабой эффективности и слабого качества риска в рамках текущего периода.
▫️АО СК «Нефтяная страховая компания» – 19,6 пункта. Из-за фактора диверсификации активов: не выполнение пруденциального норматива автоматически делает компанию более уязвимой к стрессу.
▫️АО КК ЗиМС «ИНТЕРТИЧ» – 19,8 пункта. Слабая эффективность и небольшой размер создают слабую основу в суммарном индексе.
▫️АО СК «Basel» – 26,8 пункта. В сумме факторов __(масштаб + эффективность + риск + устойчивость)__ выглядит слабее лидеров.Особенно видно на масштабе компании.
 
📮 __Отрасль общего страхования Казахстана – это не просто кто крупнейший. Это рынок, где одновременно существуют разные модели. Системные игроки выигрывают масштабом, но обязаны подтверждать качество риска и устойчивость. Средние компании могут выигрывать эффективностью и дисциплиной портфеля, но их задача не потерять устойчивость и не подходить слишком близко к регуляторным ограничениям. А для рынка в целом самый здоровый сценарий когда конкуренция идет через качество андеррайтинга, капитальную дисциплину и управляемый рост.__

#Финансы 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",11587,11,,https://t.me/tengenomika/9539,4206,2,True,True,"['валюта', 'инвестиции']"
9538,2026-05-05 07:08:34+00:00,"**Топ-5 трендов инвестиционных потоков в Казахстане по итогам 2025 года**. Часть 2

4️⃣** Инвестиции смещаются во ""внутреннюю экономику""**
На фоне снижения вложений в сырьевой сектор основной приток капитала все больше концентрируется в секторах, ориентированных на внутренний спрос. В 2025 году значительные объемы ПИИ пришлись на торговлю ($3,3 млрд), финансовую деятельность ($2,5 млрд), транспорт и логистику, а также сектор информации и связи (по $1,3 млрд).
Это означает, что инвесторы делают ставку не на экспортные отрасли, а на обслуживание внутреннего рынка. Такой сдвиг поддерживает текущую экономическую активность, но ограничивает потенциал роста экспорта и валютной выручки.

5️⃣ **Усиливается концентрация инвестиций в отдельных точках роста**
Региональная структура ПИИ остается крайне концентрированной. Основной объем валового притока ПИИ аккумулируется в городах Алматы ($8,6 млрд) и Астане ($4,0 млрд), на которых уже приходится порядка 62% валового притока ПИИ в страну, что является рекордом.

Но тут есть один маленький нюанс. Значительная часть инвестиций “оседает” в этих городах из-за регистрации головных офисов компаний. Алматы - финансовый центр с концентрацией банков и торговли, а в Астане есть площадка МФЦА, через которую проходит значительная часть инвестиционных потоков. Поэтому статистика ПИИ не всегда отражает реальную географию проектов.

Для сравнения, по ИОК доля этих двух городов порядка 21%, что выглядит гораздо ближе к фактическому распределению инвестиций по стране.
В итоге часть акимов могут формально «не выполнять» KPI по ПИИ, хотя проекты реализуются на их территории, просто учитываются эти потоки в Астане или Алматы 😄

**Вывод**
В итоге можно сделать вывод, что инвестиционная модель Казахстана находится в точке перелома. Формально приток капитала сохраняется, но его качество и роль меняются: меньше новых внешних денег, меньше крупных сырьевых проектов и больше внутреннего финансирования. Растет роль государства, которое все активнее замещает выпадающий внешний капитал через бюджет и инфраструктурные программы. Экономика постепенно уходит от экспортно-сырьевой инвестиционной логики к более внутренне ориентированной и фрагментированной модели, где рост обеспечивается ограниченным числом центров и проектов. 

Ключевой вопрос насколько такая модель окажется устойчивой, покажет время. Хватит ли государству финансовых ресурсов и институциональной способности долго играть роль основного инвестора и сможет ли оно через это подтянуть частный бизнес к финансированию экономики, а не вытеснить его.

🔍📦[**TRADEREPORT**](https://t.me/tradkz)** | **[**THREADS**](https://www.threads.com/@tradereport.kz?hl=en)",11303,5,,https://t.me/tengenomika/9538,2668,3,False,True,"['валюта', 'банки', 'инвестиции', 'платежный баланс', 'бюджет']"
9537,2026-05-05 07:07:41+00:00,"**Топ-5 трендов инвестиционных потоков в Казахстане по итогам 2025 года**. Часть 1

Относительно недавно вышли годовые данные по прямым иностранным инвестициям, что позволяет оценить реальную картину инвестпотоков в Казахстане по итогам 2025 года.

1️⃣ **ПИИ растут, но их роль в инвестициях падает**
__Валовый приток ПИИ увеличивается, но доля внешних инвестиций в ИОК продолжает снижаться.__

По итогам 2025 года валовый приток составил $20,4 млрд, что на 14,4% выше 2024 года ($17,9 млрд). При этом доля внешних инвестиций в ИОК упала до 14,7% и это антирекорд как минимум с 2010-х годов. В целом внешний ресурс снижается уже седьмой год подряд: с 33% в 2019 году до 16% в 2024 и до 14,7% в 2025.

Дополнительно важно отметить, что чистый приток ПИИ впервые за длительный период стал отрицательным и составил –$0,9 млрд. Это означает, что объем вывода прибыли и платежей нерезидентам уже превышает приток нового капитала в экономику. В результате иностранный капитал все меньше участвует в создании новых мощностей. Да, деньги заходят, но чаще в виде реинвестиций и финансовых потоков, а не новых проектов.

2️⃣** Обработка становится интереснее, чем сырье**
В 2025 году валовый приток ПИИ в обрабатывающую промышленность достигли $4,4 млрд и впервые с 2011 года превысили горнодобычу ($3,4 млрд), но это во многом результат резкой просадки нефтегаза с $12,1 млрд в 2019 году до $0,6 млрд в 2025-ом на фоне завершения крупных проектов. При этом по инвестициям в основной капитал динамика также смещается: вложения в обработку за год выросли на 30%, тогда как в горнодобычу снизились на 15%. Рост обработки поддерживается рекордными программами государства по финансовой поддержке проектов в обрабатывающем секторе, тогда как в добыче инвестиционный цикл вероятно уже исчерпан. Тем не менее в структуре ИОК разрыв сохраняется: 14,1% против 12,3%. То есть сектор максимально приблизился, но пока не догнал.

3️⃣** Инвестиции уходят в «бетон», а не в технологии**
Структура ИОК по-прежнему перекошена в строительство. На здания и капремонт приходится 66% всех инвестиций в основной капитал, тогда как на обновление оборудования и техники — лишь 29,4%. Это означает, что экономика больше наращивает «оболочку», чем производственную эффективность. Без роста доли технологических инвестиций потенциал повышения производительности и конкурентоспособности остается ограниченным.

🔍📦[**TRADEREPORT**](https://t.me/tradkz)** | **[**TG-BOT**](https://t.me/tradkz_bot)** | **[**THREADS**](https://www.threads.com/@tradereport.kz?hl=en)",11453,7,,https://t.me/tengenomika/9537,2526,2,False,True,['инвестиции']
9536,2026-05-05 05:10:27+00:00,,11285,5,,https://t.me/tengenomika/9536,0,0,False,False,['прочее']
9535,2026-05-05 05:10:27+00:00,"**Апрель 2026: тенге укреплялся на нефти и рубле, но месяц прошел «с качелями»**
 
Апрель на Казахстанской фондовой бирже __(или KASE)__ стартовал резким укреплением тенге: 
▫️курс USD/KZT снизился с 475,1 тенге за доллар США до 460,4 тенге за доллар США уже к 7 апреля. 
▫️Затем последовал короткий откат, где курс возвращался в район 475-480 тенге за доллар США __(пик был 9 апреля 479,8 тенге за доллар США)__, 
▫️после чего рынок снова развернулся в сторону укрепления, и к концу месяца доллар закрепился ниже 465 тенге за доллар США. 

Среднемесячный курс по мере накопления сделок опустился до 468,4 тенге за доллар США, то есть в среднем тенге был заметно крепче, чем в марте __(ранее среднемесячный обменный курс составил 489,3 тенге за доллар США)__.

▪️**Главная причинно-следственная связка** апреля – это нефть и региональный фон. 

В начале месяца **Brent** находилась на экстремально высоких уровнях выше $109 за баррель __(за период с 2 по 7 апреля)__, что усиливало ожидания притока экспортной выручки и поддерживало тенге. Но 8-10 апреля нефть резко провалилась в район $95 за баррель, и это совпало с разворотом курса вверх к 475-480 тенге за доллар США: рынок быстро переоценил будущие валютные притоки, спрос на доллар краткосрочно вырос, и тенге временно ослаб. Далее ситуация стабилизировалась: к середине и особенно к концу месяца нефть восстановилась и снова ушла к $100-110 за баррель, что вновь создало фундаментальную поддержку тенге и позволило укрепиться до 457-463 тенге за доллар США.

**Внешний доллар** при этом скорее помогал: DXY__(или индекс доллара США)__ в апреле в целом снижался с около 100 пунктов в начале месяца к 98 пунктам к концу, то есть глобальный USD становился слабее, что обычно облегчает укрепление валют развивающихся стран. 

Отдельно сильным фактором выступил **рубль**: USD/RUB за апрель заметно снизился примерно с 81 к 75 российским рублям за доллар США __(то есть рубль укрепился)__, а для Казахстана это почти всегда означает меньшее региональное давление на тенге и более комфортные ожидания по торговым потокам.

По потокам торгов видно, что рынок жил в режиме повышенной активности: в середине месяца обороты стабильно держались в диапазоне около 400-480 млн долларов США, а 28 апреля прошел день с аномально крупным объемом 569 млндолларов США и чистой продажей валюты, и именно тогда курс опустился к минимумам месяца __(457,21__ __тенге за доллар США)__. 

Это похоже на крупный встречный поток со стороны экспортеров или квазигоссектора: когда на рынок выходит крупный продавец USD, при прочих равных курс уходит вниз быстро и глубоко, даже если в другие дни преобладают покупки.

▪️Отдельно отмечу успешность **прогнозных оценок Национального бюро экономических исследований**. 
[В начале месяца коллеги закладывали три сценария по USD/KZT](https://economykz.org/?p=25195)[,](https://economykz.org/?p=25195) и по факту апрель реализовался ближе к оптимистичному варианту. 

Среднемесячный курс составил 468,4 тенге за доллар США, тогда как оптимистичный сценарий предполагал 462,1 тенге за доллар США, то есть разница оказалась всего 6,4 тенге, или 1,4%. 

При этом коллеги уже комментировали, что ключевым источником неопределенности оставалась высокая волатильность нефтяного рынка на фоне иранского фактора: США пытались добиться мирного разрешения ситуации вокруг Ормузского пролива, но сама конфигурация давления и рисков перебоев поставок поддерживала резкие колебания цен на нефть, что напрямую отражалось и на динамике тенге.

📮__Апрель показал, что тенге в 2026 году стал гораздо более чувствительным к нефтяной волатильности. Рост Brent и укрепление рубля в конце месяца вернули рынок к устойчивому укреплению KZT, а краткосрочная просадка нефти в начале второй недели объясняет качели и всплеск курса к 475-480 тенге за доллар США.
__
#Финансы 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",11752,5,,https://t.me/tengenomika/9535,3866,2,True,True,"['валюта', 'нефть', 'платежный баланс']"
9534,2026-05-05 03:38:56+00:00,"**Утреннее чтиво**

💰 Национальная валюта ослабла по итогам прошедших торгов (04.05.2026), завершив сессию на отметке 465,10 ₸ (+0,26%) за $, при объёме операций 336 млн USD.

🇷🇺 По отношению к российскому рублю курс сложился на уровне 6,17 ₸ (-0,53%), при этом объём торгов достиг 4 967 млн RUB.

💶 Обменный курс EUR/KZT составил 543,88 ₸ (+0,13%), а объём торгов достиг 3 128 тыс EUR.

🐉 По юаню биржевые торги закрылись на отметке 68,06 ₸ (+0,33%), с проведенным объёмом торгов 9 млн CNY.

#УтреннееЧтиво 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",11489,2,,https://t.me/tengenomika/9534,551,4,True,True,['валюта']
9533,2026-05-04 13:25:23+00:00,"**Статистика становится интерфейсом: Казахстан запустил AI-помощника**

Бюро национальной статистики [запустило](https://stat.gov.kz/ru/news/kazakhstan-zapustil-ai-pomoshchnika-dlya-raboty-so-statistikoy/) AI-помощника для работы с официальными данными. Речь идет о попытке перевести сложные массивы статистики в формат диалога - когда пользователь не ищет показатель вручную, а задает вопрос и получает готовый ответ.

Инструмент ориентирован на ускорение доступа к данным, снижение порога входа и упрощение аналитики для бизнеса, журналистов и исследователей. Это важный сдвиг - ценность статистики начинает определяться не только качеством данных, но и удобством их использования.

📮 __В краткосрочной перспективе эффект будет ограничен удобством и скоростью работы с данными. В среднесрочной - это может изменить сам спрос на аналитику: больше пользователей начнут работать с первичной статистикой напрямую. Для экономики это означает постепенный рост прозрачности и снижение информационных барьеров, что повышает качество решений в бизнесе и госуправлении.

__#Технологии __

__🤐 [TENGENOMIKA](https://t.me/tengenomika)",11764,11,,https://t.me/tengenomika/9533,1124,2,True,True,['прочее']
9532,2026-05-04 12:41:56+00:00,,11550,6,,https://t.me/tengenomika/9532,0,0,False,False,['прочее']
9531,2026-05-04 12:41:56+00:00,"**Деловая активность вышла из минуса, но экономика пока идет разными скоростями**

Апрель дал Казахстану новый [сигнал](https://nationalbank.kz/ru/news/informacionnye-soobshcheniya/19236) - деловая активность вернулась в положительную зону и **индекс деловой активности вырос до 50,7**. Но главное, за счет чего она сложилась.

▫️Лучше всего выглядит **производство**. Индекс в секторе поднялся до **53,7** после 50,6 месяцем ранее. По данным опроса, предприятия отметили рост новых заказов, занятости и выпуска новой продукции. Это нормальная производственная механика: есть заказ - появляется выпуск, появляется загрузка, появляется потребность в людях.

▫️**Горнодобывающая промышленность** тоже осталась в минусе и даже ухудшилась: **48,5** после 49,6. Для Казахстана это особенно важно - сырьевой сектор остается крупным источником валюты, налогов и экспортной выручки. Пока он не выходит в рост, общий оптимизм приходится держать на производстве, строительстве и услугах.

▫️**Услуги** остались в плюсе: **51,0** после 50,7 в марте. Темп скромный, но сектор удерживает положительную зону. Это значит, что внутренний спрос пока не схлопнулся и продолжает поддерживать экономику.

Самый заметный разворот - в **строительстве**. Индекс вырос до **50,4** после 44,9. Месяц назад сектор был глубоко в зоне снижения, теперь вернулся выше нейтральной отметки. Для строительной отрасли это чувствительный сигнал: она первой реагирует на деньги, ожидания, бюджетные решения и готовность бизнеса запускать проекты.

**Торговля** все еще ниже **50 - 49,1**. Да, лучше мартовских 48,2, но это все еще зона снижения. Потребительская осторожность никуда не исчезла.

▪️**Региональная карта** тоже неоднородная. В 12 регионах активность улучшилась. 
▫️Самый высокий индекс - в Жетысуской области, 58,6. 
▫️Самые низкие значения - в Актюбинской и Северо-Казахстанской областях, по 45,7.

То есть средняя температура стала лучше, но внутри страны разрыв большой. Одни регионы уже живут в режиме уверенного роста, другие остаются в зоне сжатия.

▪️**Индекс бизнес-климата** вырос до 11,4. Оценка текущих условий поднялась до 4,4, ожидания на ближайшие шесть месяцев - до 18,6.

Это важный разрыв. Бизнес признает, что текущая ситуация стала лучше, но будущее оценивает еще сильнее. В апреле компании стали немного увереннее смотреть вперед.

Спрос на продукцию заметно увеличился. Рост спроса зафиксирован в производстве, строительстве и услугах. Снижение - в торговле и горнодобывающей промышленности.

Но в деталях картина сложнее.
▫️Бизнес положительно оценил изменение спроса и доступ к коммуникациям. 
▫️Остальные факторы - налоговая нагрузка, защита бизнеса, доступ к финансам и кредитам - остались в отрицательной зоне.

▪️**Индикатор “часов” бизнес-цикла** в апреле сохранился в области роста. В марте координаты были 1,5 по текущим условиям и 15,1 по будущим. В апреле - уже 4,4 и 18,6.

Это хороший сдвиг. Улучшились и текущие условия, и ожидания. Экономика, по оценкам предприятий, стала глубже заходить в положительный квадрант.

Но здесь важно не увлечься красивой картинкой. ИДА на уровне 50,7 - это рост около нейтральной линии, а не мощный рывок.

Для устойчивого ускорения нужны несколько подтверждений подряд. Особенно по торговле, горнодобыче, кредитованию и инвестиционным решениям бизнеса.

📮 __Для экономики Казахстана ключевой вопрос теперь не в том, удержится ли индекс выше 50 один месяц. Важно, сможет ли улучшение спроса перейти в инвестиции, занятость и рост выпуска. Если производство и строительство закрепят динамику, экономика получит более качественную поддержку. Если же доступ к капиталу, налоговая неопределенность и региональная неравномерность останутся ограничителями, апрельский рост быстро упрется в потолок текущих возможностей бизнеса.

__#Финансы __

__🤐 [TENGENOMIKA](https://t.me/tengenomika)",11460,6,,https://t.me/tengenomika/9531,3826,2,True,True,"['валюта', 'кредиты', 'инвестиции', 'платежный баланс', 'бюджет']"
9530,2026-05-04 09:35:20+00:00,"**Новый проект с Tengrinews - авторская колонка**

Немного из моей [статьи:](https://tengrinews.kz/article/vysokaia-bazovaia-stavka-interesax-bolsinstva-ekspert-tom-4016/)

Настоящая экономическая политика - это не выбор между ""снизить"" или ""оставить"" ставку. Это работа с фундаментальными факторами: **развитием отраслей, созданием конкурентной среды, снижением барьеров для бизнеса и формированием доверия**.

Это политика, в которой предприниматель видит долгосрочную логику и готов инвестировать. 

И пока этот вопрос остается нерешённым, любые дискуссии о ставке будут носить вторичный характер.
▫️Можно снижать стоимость денег. Но если предприниматель не верит в стабильность правил, он не будет инвестировать.
▫️Можно расширять финансирование. Но если отсутствует предсказуемость, это приведет не к росту, а к осторожности.
Именно поэтому базовая ставка не должна подменять собой экономическую повестку.

И **когда снижение ставки подается как универсальное благо**, важно помнить: за этим всегда стоят конкретные интересы, и не всегда они совпадают с интересами большинства.

#Макро 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",12162,5,,https://t.me/tengenomika/9530,1134,1,True,True,['прочее']
9529,2026-05-04 09:07:31+00:00,"**Инфляция в апреле 10,6%**

Годовая инфляция в апреле замедлилась **до 10,6%** __(ранее в марте было 11,0%; в апреле 2025 года 10,7%)__. 
В месячном выражении индекс ускорился до **0,8%** __(ранее в марте 0,6%; в апреле 2025 года 1,2%)__.
▫️Продовольственные товары: 11,3% г/г и 0,7% м/м __(ранее в марте 11,7% и 0,7% соответственно)__; 
▫️Непродовольственные товары: 11,7% г/г и 0,9% м/м __(ранее в марте 11,3% и 0,5%)__; 
▫️Платные услуги: 8,9% г/г и 0,9% м/м __(ранее в марте 10,0% и 0,6%)__.
 
▪️**Почему апрель меняет сигнал **
В марте месячная инфляция выглядела как разворот ускоряющегося тренда, но апрель показал, что импульс еще не закреплен: инфляция за месяц ускорилась на 0,2 п.п. 

При этом годовой показатель продолжил снижаться до 10,6% __(эффект высокой базы прошлого года)__, то есть дезинфляция по годовому показателю сохраняется, но помесячная динамика стала менее комфортной для регулятора. 

Именно поэтому апрель выступает месяцем проверки всей антиинфляционной политики, как отмечал председатель НБРК Тимур Сулейменов. Этот период должен показать, произошел ли перелом в инфляции или снижение носит временный характер. 

Если текущая траектория – это устойчивое замедление, основанное на балансе спроса и предложения, у регулятора появляется пространство для более аккуратной настройки ДКУ. 
Если же ускорение месячной инфляции закрепится, сигнал будет обратным: высокая ставка останется не позицией по умолчанию, а необходимым инструментом стабилизации ожиданий и предотвращения повторного разгона цен.
 
▪️**Причинно-следственная связь**
Структура апреля указывает на перенос давления из услуг в рыночные сегменты. 
▫️За месяц цены на непродовольственные товары и платные услуги выросли по 0,9%, на продовольствие на 0,7%. 
▫️По годовым темпам заметна перестройка: услуги резко остыли до 8,9% г/г __(во многом за счет дезинфляции в холодной воде на 38,3% г/г)__, но непродовольственный блок ускорился до 11,7% г/г __(за счет роста цен на одежду +10,0% г/г и цен на бензин +16,1% г/г)__. 

Это означает, что общий ИПЦ вниз тянут прежде всего услуги __(в т.ч. тарифные эффекты)__, тогда как в непродовольственном сегменте сохраняется устойчивое ценовое давление, и именно оно подталкивает месячную траекторию вверх.
 
▪️**Прогноз и почему произошло расхождение**
Ранее Национальное бюро экономических исследований ожидало инфляцию в апреле 10,5%. 
Факт – 10,6%, отклонение 0,1 п.п. 

Несовпадение прогноза и факта связано с существенным ростом цен на одежду __(+10% г/г)__ и ГСМ, прежде всего на бензин __(+16,1% г/г)__. Рост цен на бензин объясняется окончанием административного моратория на рост цен ГСМ. 
 
▪️**Региональная картина (апрель, г/г)**
Максимумы инфляции пришлись на:
▫️Северо-Казахстанская область – 13,4% г/г;
▫️Область Ұлытау – 12,9% г/г;
▫️Акмолинская область – 12,7% г/г;
▫️Павлодарская область – 12,0% г/г;
▫️Атырауская область – 11,9% г/г.
 
Минимум инфляция сложился в:
▫️Город Астана – 8,8% г/г;
▫️Карагандинская область – 9,1% г/г;
▫️Город Алматы – 9,9% г/г;
▫️Город Шымкент – 10,4% г/г;
▫️Восточно-Казахстанская область – 10,6% г/г
▫️Актюбинская область – 10,6% г/г.
 
Разброс годовой инфляции по стране от 8,8% до 13,4%, то есть в 4,6 процентных пункта. Как правило, более высокие значения формируются там, где выше доля продовольственной корзины и сильнее логистическая или сезонная компонента, а минимальные в крупнейших агломерациях за счет конкуренции в торговле и услугах.
 
📮__Апрельские данные дают регулятору одновременно два сигнала:
▫️годовая инфляция уверенно снижается (за счет высокой базы прошлого года), что поддерживает сценарий удержания жёстких условий без дополнительного ужесточения, 
▫️но ускорение месячной инфляции до 0,8% и рост давления в непродовольственном сегменте повышают цену ошибки, где преждевременное смягчение может быстро развернуть ожидания. 

Поэтому базовая логика на ближайший горизонт – это удерживать ставку высокой, наблюдая, вернется ли месячная динамика к устойчивым темпам среднесрочной цели или закрепится ближе к высоким значениям, и не начнет ли «транспорт и цены ГСМ» снова расширять фронт роста цен.

__#Макро __

__🤐 [TENGENOMIKA](https://t.me/tengenomika)",11526,10,,https://t.me/tengenomika/9529,4161,2,True,True,"['инфляция', 'азс и топливо']"
