id,date,text,views,forwards,media,link
349,2025-10-12T13:54:58+00:00,"**🕺- Танцы с финансами

__Влияние процентных ставок на ваш бюджет - как ЦБ и банки управляют стоимостью денег__**

Когда Национальный банк повышает или снижает ставку, это кажется чем-то далеким и сугубо «экономическим». Но на самом деле ставка влияет на ваш кошелек сильнее, чем прогноз погоды. Это цена денег - а значит, и цена вашего будущего.

**Что такое базовая ставка**
В __Economics for Dummies__ поясняется: базовая ставка - это **стоимость денег на уровне центрального банка** .
Когда ЦБ ее повышает - кредиты дорожают, а вклады становятся выгоднее. 
Когда снижает - наоборот: займы дешевеют, но и проценты по депозитам падают.

Экономическая цель проста:
▪️**Высокая ставка** - сдерживает инфляцию, делает деньги «дорогими».
▪️**Низкая ставка** - стимулирует экономику, делает деньги «дешевыми».

**Как это влияет на вас**
__Если ставка растет:__
▪️кредиты становятся дороже - банки поднимают проценты;
▪️депозиты дают больше - банки конкурируют за ваши сбережения;
▪️товары в рассрочку дорожают, так как компании берут кредиты под более высокий процент;
▪️ипотека становится менее доступной.

__Если ставка падает:__
▪️кредиты дешевеют, растет потребительский спрос;
▪️депозиты теряют привлекательность - доходность снижается;
▪️растет риск инфляции: дешевые деньги подталкивают цены вверх.

**Пример в цифрах**
Вы взяли кредит на 3 млн тенге на 3 года.
▪️При ставке 15% годовых - ежемесячный платёж составит 104 000 тенге.
▪️При ставке 20% - уже 112 000 тенге.
Разница - 8 000 тенге в месяц, или почти 300 000 тенге за весь срок.

Каждое повышение на 1 процентный пункт - это реальные деньги, которые уходят из вашего бюджета.

**Почему важно понимать политику **
Джейсон Цвейг в __Your Money and Your Brain__ писал: инвесторы часто реагируют на процентные решения эмоционально, но выигрывают те, кто видит в них **сигнал о будущем направлении экономики**.
▪️Если ЦБ повышает ставку - готовьтесь к сдерживанию цен и возможному охлаждению рынка.
▪️Если снижает - готовьтесь к росту потребления и инфляции.

**Что делать обычному человеку**
▪️**Фиксируйте ставку по кредитам**, когда ожидается рост - это защита от подорожания займов.
▪️**Открывайте депозиты на пике ставок** - зафиксируйте высокий доход заранее.
▪️**Не вкладывайтесь в долгосрочные проекты при высокой ставке** - кредиты обойдутся дороже.
▪️**Следите за решениями Нацбанка** - это не новость для экономистов, это индикатор вашей покупательной способности.

Базовая ставка - это ритм, который задает ЦБ, а банки лишь подстраиваются под музыку.
▪️Когда ставка высока - время копить. 
▪️Когда низка - время инвестировать.

Понимая ее логику, вы перестаете быть пассажиром экономики и становитесь ее осознанным участником.

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",278,4,,https://t.me/Economic_basics/349
348,2025-10-11T15:56:33+00:00,"🔜 - **Ожидание и Реальность**
**
__Когда рост ВВП перестал значить рост благосостояния__**

**Ожидание: **Рост ВВП - это успех.
Если экономика прибавляет по 5-6% в год - значит, компании зарабатывают, люди богатеют, а государство управляет эффективно. Так привыкли думать - и чиновники, и инвесторы, и общество.

**Реальность: **Экономический рост не всегда означает улучшение жизни.
Роберт Солоу еще полвека назад объяснил простую вещь: ВВП измеряет __активность__, а не __результат__. Это всего лишь термометр, который показывает температуру, но не говорит, здоров ли организм.

В последние годы Китай стал наглядным примером того, как цифра может перестать быть отражением смысла.
Исследователи Вэй Сюн (Принстон), Джеффри Чан и Юйхэн Ван показали: когда рост ВВП превратился в главный критерий оценки местных властей, экономика начала работать не на людей, а на отчетность.

▪️В начале 2000-х все выглядело логично: рост ВВП шел рука об руку с ростом потребления и доходов. **Прибавка** ВВП **на 1% **означала почти такой же рост потребления - **на 0,89%.**
▪️Но к 2010-м связь разрушилась: тот же **1% **роста давал лишь **0,06%** роста потребления - статистически ноль. Люди не чувствовали прогресса.

То же произошло и с бизнесом. Если до кризиса 2008 года рост ВВП сопровождался ростом корпоративной выручки, то потом все изменилось. Компании не зарабатывали на «росте экономики» - наоборот, часто теряли.
Даже производительность перестала расти вместе с ВВП. Эффективность застыла, а цифры - продолжали расти.

Почему так случилось? Потому что показатель стал целью. Местным администрациям нужно было показывать рост любой ценой - и самый простой способ это сделать - строить. Инфраструктура стала универсальным инструментом «развития»: дороги, мосты, парки индустрии. Деньги шли в бетон, даже если он не приносил отдачи.

Чтобы все это финансировать, брали кредиты. Долги регионов росли, но ВВП - тоже - значит, на бумаге все выглядело хорошо. Только реальная экономика становилась все менее сбалансированной: ресурсы уходили туда, где есть видимый результат, а не реальная польза.

Это классический **закон Гудхарта**:
«Как только показатель становится целью, он перестает быть хорошим показателем».

Рост ВВП - это не рост благосостояния, если он не сопровождается ростом потребления, прибыли компаний и производительности.
**Когда экономика работает на цифру, она теряет смысл.**
Это как ехать на машине, не глядя на дорогу, а только на спидометр.
Главное - не скорость, а направление.

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",298,2,,https://t.me/Economic_basics/348
347,2025-10-07T03:11:09+00:00,"📚 - **Термин дня**
**
__Ликвидность
__**
Ликвидность - это способность актива быстро превратиться в наличные деньги **без потери стоимости**.

Наличные в кошельке - максимально ликвидны: можно потратить прямо сейчас. Квартира - менее ликвидна: на ее продажу и перевод в деньги нужны время и усилия. Редкая картина или коллекция монет - еще сложнее: покупателя придется искать долго, и цена может быть ниже ожидаемой.

Для банков ликвидность - вопрос жизни и смерти: достаточно ли у них свободных средств, чтобы выполнить обязательства перед клиентами? 
Для инвестора - это свобода быстро выйти из позиции.
Высокая ликвидность дает гибкость. Низкая - может привести к финансовым трудностям, даже если на бумаге у вас «много активов».

__Ликвидность - это как вода: пока есть доступ, все в порядке. Потеряешь - начнется жажда.__

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",357,1,,https://t.me/Economic_basics/347
346,2025-10-06T05:41:11+00:00,"👥 - **Экономика для каждого**
**
__Домашний ВВП: как измерить ценность всего, что производит ваша семья за год__**

Мы привыкли думать о ВВП как о чем-то далеком - показателе, который считают экономисты и озвучивают на брифингах. Но если взглянуть глубже, то каждый дом - это маленькая экономика, со своими доходами, расходами, инвестициями и производством. Семья - это мини-государство, и у нее есть свой **«внутренний валовый продукт»**, только он не отражается в официальной статистике.

**Что входит в «домашний ВВП»**
Экономисты говорят, что богатство создается там, где есть труд, полезность и обмен. Если следовать этой логике, в домашний ВВП входит все, что создает ценность без участия рынка:
▪️приготовленные завтраки, обеды и ужины;
▪️уборка, ремонт, уход за детьми и пожилыми;
▪️помощь детям в учебе, организация семейных праздников;
▪️выращивание овощей, пошив одежды, ведение бюджета;
▪️психологическая поддержка и забота - труд, который уменьшает расходы на здоровье.

Это не просто быт. Это производство услуг, эквивалентных рыночным. В мире его оценивают в 20-40% от официального ВВП страны.

**Как посчитать свой домашний ВВП**
▪️**Составьте список** всего, что создается в доме.
▪️**Поставьте рыночную цену** каждой услуге: если бы вы наняли человека - сколько бы это стоило?
▪️**Просуммируйте** по месяцам или за год.

Пример:
▪️300 домашних ужинов × 2500 тенге = 750 000 тенге
▪️12 ремонтов мелкой техники × 5000 = 60 000
▪️Уход за ребенком (если считать как няню) - 100 000 × 12 = 1,2 млн
▪️Помощь школьнику по математике (аналог репетитора) - 15 000 × 10 месяцев = 150 000
Уже более **2 млн тенге** годового семейного «производства». 

Это не доход в кошельке, но ценность, которую вы создали и сохранили, потому что не купили эти услуги вовне.

**Зачем считать**
Экономисты называют это «реальной производительностью». ВВП страны растет, когда растет объем товаров и услуг. ВВП семьи - когда растет **осознанное производство и эффективное использование ресурсов**.
▪️Это учит видеть **ценность домашнего труда**, который часто воспринимается как «ничего особенного».
▪️Помогает честно оценить вклад каждого члена семьи.
▪️Дает понимание, где выгоднее делать самим, а где делегировать.
▪️Показывает, что время - такой же экономический ресурс, как деньги.

**Как использовать**
Когда вы знаете, сколько «производите» дома, можно строить семейную стратегию:
▪️Определить, какие «инвестиции» увеличивают отдачу - например, курсы кулинарии, цифрового учета или планирование расходов.
▪️Видеть, что эмоциональный климат - тоже экономический актив: меньше стрессов - меньше расходов на лечение и лекарства.
▪️Рассматривать время вместе как «совместный капитал», который укрепляет устойчивость семьи.

Домашний ВВП - это не про цифры ради цифр. Это про уважение к собственному труду и умение видеть богатство там, где раньше казалось «обыденностью». Когда вы начинаете считать не только деньги, но и созданную ценность, вы перестаете быть просто потребителем.

Каждый вечерний ужин, каждая починенная вещь и каждая поддержка друг друга - это вклад в ваш **личный экономический рост**. А семейный бюджет превращается из таблицы расходов в зеркало настоящего благосостояния.

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",349,6,,https://t.me/Economic_basics/346
345,2025-10-06T03:04:22+00:00,"📚 - **Термин дня**
**
__Инклюзивный рост
__**
Инклюзивный рост - это экономическое развитие, выгоды от которого распределяются широко и справедливо между всеми слоями общества.

В отличие от модели, где рост ВВП концентрируется в руках узкой группы, инклюзивный рост предполагает, что новые рабочие места, повышение доходов, доступ к образованию и здравоохранению получают как богатые, так и бедные, как жители городов, так и сел.

Это не просто вопрос социальной справедливости. Экономика, в которой больше людей участвует в создании и потреблении благ, более устойчива к кризисам, а рост становится долговременным.

__Инклюзивный рост - когда процветание становится командной игрой, а не элитным клубом.__

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",297,2,,https://t.me/Economic_basics/345
344,2025-10-03T16:10:32+00:00,"🧔‍♂️ - ** Усы** Султанова
**
__Если все покупают, значит, надо брать__**

Любимый аргумент толпы: «Смотри, все берут - значит, выгодно!». Толпа всегда права… разве что в очереди за шаурмой. В финансах же толпа чаще всего приходит последней - когда умные уже продают.

**В чем миф**
Миф в том, что массовый спрос = правильное решение. На деле толпа видит только поверхность: рекламу, хайп, ажиотаж. Но настоящая выгода появляется там, где все еще сомневаются, а не там, где уже дерутся у кассы.

**Почему это опасно**
▪️**Покупка на пике.** Когда «берут все», цены уже разогнаны.
▪️**Эмоции против логики.** Толпа действует из страха упустить, а не из расчета.
▪️**Коллективные убытки.** Толпа редко богатеет - чаще обогащает тех, кто ее ведет.

**Как выглядит в жизни
▪️**2008: «Все покупают ипотеку - значит, надо брать». Итог - кризис и потерянные квартиры.
▪️2021: «Все покупают крипту - завтра иксы!». Итог - слезы и мемы про «хомяков».
▪️90-е: «Все вкладывают в пирамиду - значит, она надёжная». Итог - коллапс и фраза «ваши деньги утонули».

**Что вместо этого**
▪️Проверять: кто стоит у кассы первым - профессионалы или такие же «новички».
▪️Думать не «все берут», а «зачем я беру».
▪️Помнить: если на рынке шумно, то, скорее всего, выгодно уже не вам.

Следовать за толпой - это как ехать в переполненной маршрутке: вроде движешься вперед, но душно, тесно и кошелек легко теряется.

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",327,3,,https://t.me/Economic_basics/344
343,2025-10-03T12:36:24+00:00,"**__🌐 - __Экономика без границ

__«Сделано в Казахстане»: мифы о качестве и реальность__**

Этикетка __Made in Kazakhstan__ пока звучит непривычно в мире моды. Если __Made in Italy__ вызывает ассоциации с люксом, а __Made in Turkey__ - с массовым качественным текстилем, то казахстанский ярлык вызывает скорее вопросы, чем доверие. Внутри страны и за ее пределами восприятие отечественной одежды заметно различается.

**Внутри Казахстана: скепсис и стереотипы**
Для многих казахстанских покупателей «свое» до сих пор ассоциируется с чем-то менее качественным, чем импортное. Причин несколько:
▪️**наследие советского дефицита**, когда отечественное воспринималось как второсортное;
▪️**ограниченность ассортимента** - небольшие партии не могут конкурировать с разнообразием Zara или H&M;
▪️**цены выше ожиданий** - местный бренд часто стоит дороже китайского масс-маркета, и это воспринимается как «неоправданно дорого».

Результат - покупатель часто идет в секонд-хенд или в сетевой магазин, чем в локальный шоу-рум.

**За рубежом: экзотика и недоверие**
На внешнем рынке казахстанская одежда воспринимается как «экзотическая ниша». Национальные мотивы - орнаменты, войлок, этнические элементы - вызывают интерес на выставках в Милане или Париже, но воспринимаются скорее как сувенир, чем как полноценный продукт индустрии.

Сравнение с Турцией показательно: турецкие бренды десятилетиями инвестировали в репутацию. Сегодня __Made in Turkey__ - это гарантия того, что одежда будет недорогой, качественной и современной. Казахстану такой бренд только предстоит строить.

**Мифы о «казахстанском качестве»**
▪️**Миф: «Отечественная одежда всегда хуже».**
Реальность: есть бренды, которые работают на уровне мировых стандартов. Но они остаются нишевыми и малоизвестными.
▪️**Миф: «Если сделано в Казахстане, значит дешево».**
Реальность: из-за малых объемов себестоимость часто выше, чем у китайских фабрик, и конечная цена - тоже выше.
▪️**Миф: «Свое никому не нужно за рубежом».**
Реальность: спрос есть, но в нишах - этно-дизайн, капсульные коллекции, устойчивая мода.

**Пример для наглядности**
Возьмем пальто. В Алматы местный бренд продает его за 70 000 тенге. Покупатель сравнивает его с китайской или турецкой моделью за 40 000 и думает: «зачем переплачивать?» На международной выставке это же пальто может вызвать интерес как «экзотика из Центральной Азии», но без бренда и маркетинга оно останется единичным случаем, а не частью отрасли.

**Влияние на занятость и экономику**
Стереотипы о «низком качестве» мешают росту. Каждое «я лучше куплю турецкое» означает упущенный заказ для местной фабрики и минус одно рабочее место для швеи. А каждая успешная партия экспорта в Европу или Азию - это доказательство, что Казахстан может встроиться в глобальные цепочки.

**Что делать?**
▪️**Создавать бренд страны.** Как Новая Зеландия сделала с шерстью, а Турция - с текстилем.
▪️**Инвестировать в стандарты.** Сертификация и качество должны быть бесспорными.
▪️**Продвигать истории.** Покупатель все чаще выбирает не вещь, а историю: про локальный дизайн, устойчивое производство, национальные мотивы.

«Сделано в Казахстане» сегодня - это скорее мифы и ожидания, чем устоявшийся бренд. Внутри страны - скепсис, за рубежом - любопытство. 
Но реальность такова: при правильной стратегии отечественная одежда может занять свою нишу. Главное - перестать играть в догонялки с глобальными гигантами и строить собственную репутацию.

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",287,1,,https://t.me/Economic_basics/343
342,2025-10-03T03:38:36+00:00,"📚 - **Термин дня**
**
__Цифровая экономика__**

Цифровая экономика - это система хозяйственной деятельности, где ключевую роль играют цифровые технологии, данные и интернет.

Вместо заводов с дымящими трубами - дата-центры, вместо бумажных отчетов - блокчейн, вместо традиционных магазинов - онлайн-платформы. Здесь ценность создают не только товары и услуги, но и информация, скорость обмена ею, автоматизация процессов.

Примеры - e-commerce, финтех, онлайн-образование, цифровое здравоохранение, удаленная работа, искусственный интеллект. 
Цифровая экономика меняет не только бизнес, но и привычки людей, стирая границы между странами и рынками.

__Цифровая экономика - когда интернета важнее скорости поезда.__
 
😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",292,1,,https://t.me/Economic_basics/342
341,2025-09-30T05:42:09+00:00,"📚 - **Термин дня**
**
__Государственный долг__**

Государственный долг - это общая сумма денег, которую страна должна кредиторам. Это могут быть как внутренние заимствования (у граждан, компаний и банков внутри страны), так и внешние (у иностранных государств, инвесторов, международных организаций).

Долг сам по себе - не зло. Он позволяет финансировать инфраструктуру, образование, медицину и другие проекты, не дожидаясь, пока накопятся деньги. 

Проблемы начинаются, когда долг становится слишком большим и его обслуживание (выплата процентов и основной суммы) начинает «съедать» значительную часть бюджета.

Долг измеряют в абсолютных цифрах и как процент от ВВП. У одних стран этот показатель скромный, у других превышает 100% ВВП, и при этом они могут оставаться стабильными - все зависит от структуры экономики и доверия инвесторов.

__Государственный долг - это как ипотека страны. Вопрос в том, на что она ее берет.__

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",373,1,,https://t.me/Economic_basics/341
340,2025-09-28T08:43:22+00:00,"**🕺- Танцы с финансами

__Кэшбэк и бонусы: когда они реально выгодны?__**

Слово «кэшбэк» звучит магически: «трать и получай обратно». Но за сияющей вывеской скрывается математика, а иногда - и ловушки. Как писал Джордж Клейсон в __The Richest Man in Babylon__: __«Кто не умеет считать свои расходы, тот отдает золото другим»__ .

**Когда кэшбэк работает на вас**
Экономическая логика проста: если кэшбэк не заставляет тратить больше, чем вы планировали, он превращается в реальный доход.

**Пример:**
▪️Расходы по карте в месяц: 200 000 тенге.
▪️Кэшбэк: 1,5%.
▪️Возврат: 3 000 тенге.
За год - 36 000 тенге, что эквивалентно депозиту с доходностью 1,5–2% годовых без риска.

Особенно выгодно:
▪️на **повседневных тратах** (еда, аптека, транспорт);
▪️при акциях «повышенного кэшбэка» на нужные вам категории;
▪️если банк начисляет бонусы «живыми» деньгами, а не баллами с ограничениями.

**Подводные камни:**
▪️**Рост потребления**
В __Your Money and Your Brain__ Джейсон Цвейг отмечает: мозг получает «дофаминовый укол» от бонусов и склонен тратить больше ради иллюзии выгоды. В итоге выгода кэшбэка съедается лишними покупками.
▪️**Лимиты и условия**
- Часто кэшбэк ограничен суммой (например, не более 15 000 тенге в месяц).
- Есть «невидимые исключения»: ЖКХ, налоги, переводы.
▪️**Комиссии и проценты
**При неоплаченном вовремя кредите, даже 20 000 тенге кэшбэка теряют смысл на фоне процентов по займу.
▪️**Бонусы вместо денег**
Некоторые банки дают «баллы», которые можно потратить только у партнеров. Их реальная ценность часто ниже заявленной.

**Экономический расчет**
Если у вас есть выбор:
▪️Карта с кэшбэком 2% и годовым обслуживанием 20 000 тенге.
▪️Карта без кэшбэка и бесплатная.

**Расчет  окупаемости:**
Чтобы карта с кэшбэком была выгодной, нужно тратить минимум 20 000 ÷ 0,02 = **1 000 000 тенге в год** (около 83 000 тенге в месяц).

Кэшбэк - это не подарок, а возврат части ваших же расходов. Он работает как инструмент экономии только если:
▪️траты запланированы;
▪️бонусы легко конвертируются в деньги;
▪️обслуживание карты не «съедает» выгоду.

Иначе это иллюзия, которая превращает вас в идеального клиента банка.

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",398,2,,https://t.me/Economic_basics/340
339,2025-09-26T15:26:31+00:00,"**🆘 - Двойные стандарты

__Цены растут из-за жадности… кроме моих__
**
Инфляцию любят объяснять просто: «Цены растут, потому что бизнес жадный». 
Удобная теория - ни цифр, ни сложной экономики, только моральный приговор.

Но как только речь заходит о наших собственных ценах - например, мы сдаем квартиру или продаем товары на OLX, - логика меняется: «Ну это же объективные расходы! Коммуналка дорожает, продукты подорожали, налоги подняли». 
В общем, чужие цены - от жадности, свои - от суровой реальности.

Самые стойкие экономические заблуждения держатся именно потому, что звучат правдоподобно. 
«Жадность» - универсальное объяснение, но оно ничего не говорит о роли спроса, предложения, издержек или денежной политики .

Инфляция может быть результатом шоков - от роста цен на энергоносители до перебоев в поставках. Монетарная политика пытается удержать ожидания, но не может отменить внешние факторы . Обвинять только жадность продавцов - все равно что винить град в том, что он холодный.

Так что инфляция - не моральное явление, а экономическое. Иногда государственные расходы подогревают спрос, иногда проблемы идут со стороны предложения. Но редкий человек скажет: «Я тоже часть инфляции», даже если сам поднимает цену на свою услугу или сдает жилье дороже.

Ирония в том, что «жадность» всегда приписывается другим. Своя цена - это «справедливая компенсация». 
Чужая - «наглое обдиралово».
**И все бегут… - регулировать.**

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",307,1,,https://t.me/Economic_basics/339
338,2025-09-26T09:02:37+00:00,"**🛋 - От дивана к прогрессу

__Почему «срочная распродажа» - это ловушка__**

Каждый раз, когда вы видите надпись «только сегодня» или «-50% до полуночи», в мозге срабатывает тот же центр удовольствия, что и у игрока в казино.
Это доказано в исследованиях, описанных Джейсоном Цвейгом (__Your Money and Your Brain__): **ожидание сделки вызывает всплеск допамина** - и мы получаем кайф не от вещи, а от чувства «успел».

**Что происходит в мозге**
▪️Активируется **центр вознаграждения (nucleus accumbens)**.
▪️Срабатывает **страх упустить** - ограниченное время заставляет действовать без обдумывания.
▪️Мы видим «скидку» сейчас, но не думаем о **будущих издержках** - обслуживании, кредитах, потерянных возможностях.

**Пример: **Принтер за 25 000 тенге на «распродаже» кажется выгодным. 
Но картриджи по 10 000 каждые два месяца превращают эту «выгоду» в убыток.
Мозг сосредоточился на скидке, а не на реальной цене владения.

**Как выйти из ловушки**
▪️Перед покупкой спросите: **купил бы я это без скидки?**
▪️Дайте себе **24 часа на обдумывание**.
▪️Сравните цену не с «было/стало», а с альтернативой - что я потеряю, если куплю это?

Срочная распродажа - это не подарок магазина, а инструмент управления вашим мозгом.

__Выигрывает продавец, если вы не включаете разум. Настоящая экономия - в отказе от ненужной покупки.

__😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",285,2,,https://t.me/Economic_basics/338
337,2025-09-26T03:30:34+00:00,"📚 - **Термин дня**
**
__Экономика подработок__**

Экономика подработок - это рынок труда, где преобладают временные, гибкие и проектные задания, а не постоянная работа в штате.

Примеры - курьеры, таксисты в приложениях, фрилансеры, разработчики на удаленке, дизайнеры, работающие «по проекту». Люди сами выбирают, когда и сколько работать, а компании платят только за конкретную задачу.

Плюсы для работников - гибкость, свобода, возможность совмещать несколько источников дохода. Минусы - отсутствие соцгарантий, нестабильный доход, высокая конкуренция. Для компаний это экономия на постоянных издержках, но и риск потери лояльности исполнителей.

__Экономика подработок - свобода без гарантий или гибкость будущего?__

😄 [**ЭКОНОМИЧЕСКИЙ ЛИКБЕЗ**](https://t.me/Economic_basics)

[LinkedIn](https://www.linkedin.com/in/sultanov-ruslan-s?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app) | [Facebook](https://www.facebook.com/share/1AgDXo5qEU/?mibextid=wwXIfr) | [Instagram](https://www.instagram.com/rsultanov.kaz?igsh=aWdqaWh0N3J6cWl2&utm_source=qr)",294,0,,https://t.me/Economic_basics/337
